file,line,type,commit,author,date,time,timezone,datetime,depth,length
src/routes/+layout.svelte,74,css,770debe3,Luciano Sampaio,2025-03-27,12:49:07,-03:00,2025-03-27T12:49:07-03:00,0,31
src/routes/+layout.svelte,75,css,770debe3,Luciano Sampaio,2025-03-27,12:49:07,-03:00,2025-03-27T12:49:07-03:00,0,13
src/routes/+layout.svelte,76,css,770debe3,Luciano Sampaio,2025-03-27,12:49:07,-03:00,2025-03-27T12:49:07-03:00,0,0
src/routes/+layout.svelte,77,css,770debe3,Luciano Sampaio,2025-03-27,12:49:07,-03:00,2025-03-27T12:49:07-03:00,0,0
src/routes/+layout.svelte,78,css,770debe3,Luciano Sampaio,2025-03-27,12:49:07,-03:00,2025-03-27T12:49:07-03:00,0,11
src/routes/+layout.svelte,79,css,770debe3,Luciano Sampaio,2025-03-27,12:49:07,-03:00,2025-03-27T12:49:07-03:00,0,25
src/routes/+layout.svelte,80,css,770debe3,Luciano Sampaio,2025-03-27,12:49:07,-03:00,2025-03-27T12:49:07-03:00,0,25
src/routes/+layout.svelte,81,css,770debe3,Luciano Sampaio,2025-03-27,12:49:07,-03:00,2025-03-27T12:49:07-03:00,0,39
src/routes/+layout.svelte,82,css,770debe3,Luciano Sampaio,2025-03-27,12:49:07,-03:00,2025-03-27T12:49:07-03:00,0,21
src/routes/+layout.svelte,83,css,770debe3,Luciano Sampaio,2025-03-27,12:49:07,-03:00,2025-03-27T12:49:07-03:00,0,39
src/routes/+layout.svelte,84,css,770debe3,Luciano Sampaio,2025-03-27,12:49:07,-03:00,2025-03-27T12:49:07-03:00,0,0
src/routes/+layout.svelte,85,css,770debe3,Luciano Sampaio,2025-03-27,12:49:07,-03:00,2025-03-27T12:49:07-03:00,0,0
src/routes/+layout.svelte,86,css,770debe3,Luciano Sampaio,2025-03-27,12:49:07,-03:00,2025-03-27T12:49:07-03:00,0,12
src/routes/+layout.svelte,87,css,770debe3,Luciano Sampaio,2025-03-27,12:49:07,-03:00,2025-03-27T12:49:07-03:00,2,16
src/routes/+layout.svelte,88,css,770debe3,Luciano Sampaio,2025-03-27,12:49:07,-03:00,2025-03-27T12:49:07-03:00,2,8
src/routes/+layout.svelte,89,css,770debe3,Luciano Sampaio,2025-03-27,12:49:07,-03:00,2025-03-27T12:49:07-03:00,2,10
src/routes/+layout.svelte,90,css,770debe3,Luciano Sampaio,2025-03-27,12:49:07,-03:00,2025-03-27T12:49:07-03:00,2,19
src/routes/+layout.svelte,91,css,770debe3,Luciano Sampaio,2025-03-27,12:49:07,-03:00,2025-03-27T12:49:07-03:00,2,7
src/routes/+layout.svelte,92,css,770debe3,Luciano Sampaio,2025-03-27,12:49:07,-03:00,2025-03-27T12:49:07-03:00,0,0
src/routes/+layout.svelte,93,css,770debe3,Luciano Sampaio,2025-03-27,12:49:07,-03:00,2025-03-27T12:49:07-03:00,0,0
src/routes/+layout.svelte,94,svelte,770debe3,Luciano Sampaio,2025-03-27,12:49:07,-03:00,2025-03-27T12:49:07-03:00,0,6
src/routes/projects/+page.svelte,1,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,6
src/routes/projects/+page.svelte,2,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,1,40
src/routes/projects/+page.svelte,3,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,1,40
src/routes/projects/+page.svelte,4,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,1,32
src/routes/projects/+page.svelte,5,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,1,23
src/routes/projects/+page.svelte,6,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/routes/projects/+page.svelte,7,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,1,0
src/routes/projects/+page.svelte,8,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,1,13
src/routes/projects/+page.svelte,9,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,1,0
src/routes/projects/+page.svelte,10,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,1,48
src/routes/projects/+page.svelte,11,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,3,59
src/routes/projects/+page.svelte,12,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,3,42
src/routes/projects/+page.svelte,13,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,1,1
src/routes/projects/+page.svelte,14,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/routes/projects/+page.svelte,15,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,1,54
src/routes/projects/+page.svelte,16,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,3,17
src/routes/projects/+page.svelte,17,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,5,35
src/routes/projects/+page.svelte,18,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,3,0
src/routes/projects/+page.svelte,19,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/routes/projects/+page.svelte,20,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,3,10
src/routes/projects/+page.svelte,21,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,1,1
src/routes/projects/+page.svelte,22,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/routes/projects/+page.svelte,23,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,1,0
src/routes/projects/+page.svelte,24,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,1,67
src/routes/projects/+page.svelte,25,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,1,50
src/routes/projects/+page.svelte,26,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,1,40
src/routes/projects/+page.svelte,27,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,1,4
src/routes/projects/+page.svelte,28,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/routes/projects/+page.svelte,29,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,1,10
src/routes/projects/+page.svelte,30,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/routes/projects/+page.svelte,31,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,1,2
src/routes/projects/+page.svelte,32,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,3,51
src/routes/projects/+page.svelte,33,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,3,11
src/routes/projects/+page.svelte,34,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,3,0
src/routes/projects/+page.svelte,35,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,3,64
src/routes/projects/+page.svelte,36,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,3,72
src/routes/projects/+page.svelte,37,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/routes/projects/+page.svelte,38,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,3,61
src/routes/projects/+page.svelte,39,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,3,43
src/routes/projects/+page.svelte,40,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,5,35
src/routes/projects/+page.svelte,41,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,3,1
src/routes/projects/+page.svelte,42,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,1,0
src/routes/projects/+page.svelte,43,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/routes/projects/+page.svelte,44,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,1,25
src/routes/projects/+page.svelte,45,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/routes/projects/+page.svelte,46,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,1,15
src/routes/projects/+page.svelte,47,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,1,81
src/routes/projects/+page.svelte,48,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/routes/projects/+page.svelte,49,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,7
src/routes/projects/+page.svelte,50,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/routes/projects/+page.svelte,51,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/routes/projects/+page.svelte,52,svelte,0fa7c170,Luciano Sampaio,2025-03-20,12:42:48,-03:00,2025-03-20T12:42:48-03:00,0,11
src/routes/projects/+page.svelte,53,svelte,0fa7c170,Luciano Sampaio,2025-03-20,12:42:48,-03:00,2025-03-20T12:42:48-03:00,1,24
src/routes/projects/+page.svelte,54,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/routes/projects/+page.svelte,55,svelte,0fa7c170,Luciano Sampaio,2025-03-20,12:42:48,-03:00,2025-03-20T12:42:48-03:00,0,12
src/routes/projects/+page.svelte,56,svelte,0fa7c170,Luciano Sampaio,2025-03-20,12:42:48,-03:00,2025-03-20T12:42:48-03:00,0,0
src/routes/projects/+page.svelte,57,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/routes/projects/+page.svelte,58,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/routes/projects/+page.svelte,59,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,17
src/routes/projects/+page.svelte,60,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/routes/projects/+page.svelte,61,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,59
src/routes/projects/+page.svelte,62,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/routes/projects/+page.svelte,63,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,105
src/routes/projects/+page.svelte,64,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/routes/projects/+page.svelte,65,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/routes/projects/+page.svelte,66,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,41
src/routes/projects/+page.svelte,67,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,20
src/routes/projects/+page.svelte,68,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,25
src/routes/projects/+page.svelte,69,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,17
src/routes/projects/+page.svelte,70,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,3,12
src/routes/projects/+page.svelte,71,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,16
src/routes/projects/+page.svelte,72,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,26
src/routes/projects/+page.svelte,73,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,1
src/routes/projects/+page.svelte,74,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,6,13
src/routes/projects/+page.svelte,75,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,2
src/routes/projects/+page.svelte,76,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,3,12
src/routes/projects/+page.svelte,77,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,5
src/routes/projects/+page.svelte,78,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,4
src/routes/contact/+page.svelte,1,svelte,0fa7c170,Luciano Sampaio,2025-03-20,12:42:48,-03:00,2025-03-20T12:42:48-03:00,0,11
src/routes/contact/+page.svelte,2,svelte,0fa7c170,Luciano Sampaio,2025-03-20,12:42:48,-03:00,2025-03-20T12:42:48-03:00,1,23
src/routes/contact/+page.svelte,3,svelte,0fa7c170,Luciano Sampaio,2025-03-20,12:42:48,-03:00,2025-03-20T12:42:48-03:00,0,12
src/routes/contact/+page.svelte,4,svelte,0fa7c170,Luciano Sampaio,2025-03-20,12:42:48,-03:00,2025-03-20T12:42:48-03:00,0,0
src/routes/contact/+page.svelte,5,svelte,769667ae,Luciano Sampaio,2025-03-20,12:27:40,-03:00,2025-03-20T12:27:40-03:00,0,16
src/routes/contact/+page.svelte,6,svelte,769667ae,Luciano Sampaio,2025-03-20,12:27:40,-03:00,2025-03-20T12:27:40-03:00,0,0
src/routes/contact/+page.svelte,7,svelte,769667ae,Luciano Sampaio,2025-03-20,12:27:40,-03:00,2025-03-20T12:27:40-03:00,0,0
src/routes/contact/+page.svelte,8,svelte,769667ae,Luciano Sampaio,2025-03-20,12:27:40,-03:00,2025-03-20T12:27:40-03:00,0,63
src/routes/contact/+page.svelte,9,svelte,769667ae,Luciano Sampaio,2025-03-20,12:27:40,-03:00,2025-03-20T12:27:40-03:00,2,31
src/routes/contact/+page.svelte,10,svelte,769667ae,Luciano Sampaio,2025-03-20,12:27:40,-03:00,2025-03-20T12:27:40-03:00,2,56
src/routes/contact/+page.svelte,11,svelte,769667ae,Luciano Sampaio,2025-03-20,12:27:40,-03:00,2025-03-20T12:27:40-03:00,0,0
src/routes/contact/+page.svelte,12,svelte,769667ae,Luciano Sampaio,2025-03-20,12:27:40,-03:00,2025-03-20T12:27:40-03:00,2,35
src/routes/contact/+page.svelte,13,svelte,769667ae,Luciano Sampaio,2025-03-20,12:27:40,-03:00,2025-03-20T12:27:40-03:00,2,54
src/routes/contact/+page.svelte,14,svelte,769667ae,Luciano Sampaio,2025-03-20,12:27:40,-03:00,2025-03-20T12:27:40-03:00,0,0
src/routes/contact/+page.svelte,15,svelte,769667ae,Luciano Sampaio,2025-03-20,12:27:40,-03:00,2025-03-20T12:27:40-03:00,2,32
src/routes/contact/+page.svelte,16,svelte,769667ae,Luciano Sampaio,2025-03-20,12:27:40,-03:00,2025-03-20T12:27:40-03:00,2,58
src/routes/contact/+page.svelte,17,svelte,769667ae,Luciano Sampaio,2025-03-20,12:27:40,-03:00,2025-03-20T12:27:40-03:00,2,0
src/routes/contact/+page.svelte,18,svelte,769667ae,Luciano Sampaio,2025-03-20,12:27:40,-03:00,2025-03-20T12:27:40-03:00,2,45
src/routes/contact/+page.svelte,19,svelte,769667ae,Luciano Sampaio,2025-03-20,12:27:40,-03:00,2025-03-20T12:27:40-03:00,0,5
src/lib/Project.svelte,1,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,6
src/lib/Project.svelte,2,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,19
src/lib/Project.svelte,3,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,20
src/lib/Project.svelte,4,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,7
src/lib/Project.svelte,5,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/lib/Project.svelte,6,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,7
src/lib/Project.svelte,7,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,28
src/lib/Project.svelte,8,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,63
src/lib/Project.svelte,9,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,29
src/lib/Project.svelte,10,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,1
src/lib/Project.svelte,11,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,16
src/lib/Project.svelte,12,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,2
src/lib/Project.svelte,13,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,9
src/lib/Project.svelte,14,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,2
src/lib/Project.svelte,15,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,8
src/lib/Project.svelte,16,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/lib/Project.svelte,17,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,5
src/lib/Project.svelte,18,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,6
src/lib/Project.svelte,19,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,12
src/lib/Project.svelte,20,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,12
src/lib/Project.svelte,21,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,26
src/lib/Project.svelte,22,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,15
src/lib/Project.svelte,23,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,0
src/lib/Project.svelte,24,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/lib/Project.svelte,25,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,9
src/lib/Project.svelte,26,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,8
src/lib/Project.svelte,27,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,0
src/lib/Project.svelte,28,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,3
src/lib/Project.svelte,29,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,11
src/lib/Project.svelte,30,css,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,0
src/lib/Project.svelte,31,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,6
src/lib/Pie.svelte,1,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,6
src/lib/Pie.svelte,2,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,19
src/lib/Pie.svelte,3,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,28
src/lib/Pie.svelte,4,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/lib/Pie.svelte,5,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,23
src/lib/Pie.svelte,6,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/lib/Pie.svelte,7,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/lib/Pie.svelte,8,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,57
src/lib/Pie.svelte,9,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,22
src/lib/Pie.svelte,10,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,12
src/lib/Pie.svelte,11,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,19
src/lib/Pie.svelte,12,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,1
src/lib/Pie.svelte,13,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/lib/Pie.svelte,14,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,19
src/lib/Pie.svelte,15,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,31
src/lib/Pie.svelte,16,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/lib/Pie.svelte,17,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,31
src/lib/Pie.svelte,18,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,48
src/lib/Pie.svelte,19,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/lib/Pie.svelte,20,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,10
src/lib/Pie.svelte,21,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,7
src/lib/Pie.svelte,22,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,0
src/lib/Pie.svelte,23,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,2
src/lib/Pie.svelte,24,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,29
src/lib/Pie.svelte,25,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,39
src/lib/Pie.svelte,26,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,0
src/lib/Pie.svelte,27,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/lib/Pie.svelte,28,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,33
src/lib/Pie.svelte,29,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,47
src/lib/Pie.svelte,30,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,0
src/lib/Pie.svelte,31,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/lib/Pie.svelte,32,js,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/lib/Pie.svelte,33,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,7
src/lib/Pie.svelte,34,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/lib/Pie.svelte,35,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,0
src/lib/Pie.svelte,36,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,0,21
src/lib/Pie.svelte,37,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,2,29
src/lib/Pie.svelte,38,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,24
src/lib/Pie.svelte,39,svelte,4adf63d5,Luciano Sampaio,2025-04-03,12:57:25,-03:00,2025-04-03T12:57:25-03:00,4,34
